player_id,player,position,team,input_season,target_season,predicted_opportunity_per_game,predicted_efficiency_per_opportunity,efficiency_qualified,predicted_value_per_game,value_sigma,value_interval_low,value_interval_high,efficiency_variance_share,uncertainty_driver,predicted_value_score,value_score_interval_low,value_score_interval_high,position_rank
00-0040184,KeAndre Lambert-Smith,WR,LAC,2025,2026,2.36116782656,0.237822744751,False,0.561539413332,0.678782855842,-0.307302642146,1.43038146881,0.642655117759,mixed,-0.366760875919,-0.960970843383,0.227449091544,133
00-0040784,Quinshon Judkins,RB,CLE,2025,2026,13.5586436274,-0.0682791413772,True,-0.925772545118,0.98049978725,-2.1808122728,0.329267182561,0.847275848673,efficiency-driven,-0.367098779843,-1.40452740469,0.670329845006,110
00-0032950,Carson Wentz,QB,MIN,2025,2026,26.5530112508,-0.00666394461672,True,-0.176947796382,2.498519486,-3.37505273846,3.0211571457,0.956043859881,efficiency-driven,-0.367967982309,-1.06607549272,0.330139528107,49
00-0040730,RJ Harvey,RB,DEN,2025,2026,10.405262747,-0.089114423792,True,-0.927258994107,0.824320742539,-1.98238954456,0.127871556344,0.705993965197,efficiency-driven,-0.36832749372,-1.24050915606,0.50385416862,111
00-0038606,Parker Washington,WR,JAX,2025,2026,1.39089573754,0.400918727354,True,0.557636148976,0.650991558036,-0.27563304531,1.39090534326,0.242451248605,role-driven,-0.369430358332,-0.939311682219,0.200450965555,134
00-0037291,Jalen Nailor,WR,MIN,2025,2026,1.09525885092,0.508820067243,True,0.557289682176,0.729466123599,-0.376426956031,1.49100632038,0.119731734193,role-driven,-0.369667310519,-1.00824566859,0.26891104755,135
00-0038597,Chase Brown,RB,CIN,2025,2026,13.0941788825,-0.0711347576649,True,-0.931451241627,0.955488065704,-2.15447596573,0.291573482475,0.832134155035,efficiency-driven,-0.37179284823,-1.38275754496,0.639171848503,112
00-0038589,Josh Whyle,TE,GB,2025,2026,1.62020911194,0.181373137487,False,0.293862410018,0.513975430786,-0.364026141387,0.951750961424,0.599008369655,mixed,-0.374183715357,-1.01959886716,0.271231436442,83
00-0040206,Riley Leonard,QB,IND,2025,2026,25.2971469556,-0.00852828234719,False,-0.215741211816,2.38585704401,-3.26963822815,2.83815580452,0.951634088782,efficiency-driven,-0.376436114268,-1.04306478398,0.290192555445,50
00-0036637,Noah Gray,TE,KC,2025,2026,2.36682061054,0.123057460861,True,0.291254934645,0.6507133195,-0.541658114314,1.1241679836,0.797492781294,efficiency-driven,-0.37674175366,-1.19386298306,0.440379475735,84
00-0036841,Austin Trammell,WR,JAX,2025,2026,1.66870281983,0.327207442431,False,0.546011981853,0.62318428006,-0.251663896624,1.34368786033,0.380812334273,mixed,-0.377380245109,-0.922918936298,0.168158446081,136
00-0037475,Stone Smartt,TE,NYJ,2025,2026,1.59529389235,0.179556404577,False,0.286445235553,0.508523277829,-0.364464560068,0.937355031174,0.593246518271,mixed,-0.381460262081,-1.02002897353,0.257108449368,85
00-0037805,Jeremy Ruckert,TE,NYJ,2025,2026,1.50284024517,0.188770884945,True,0.283692483013,0.495164724162,-0.350118363915,0.91750332994,0.555266798892,mixed,-0.384160823133,-1.00595477761,0.237633131341,86
00-0039355,Luke McCaffrey,WR,WAS,2025,2026,1.29446986446,0.412342081532,False,0.533764398393,0.651140915756,-0.299695973775,1.36722477056,0.209903607667,role-driven,-0.385756492694,-0.955768565089,0.184255579702,137
00-0036265,AJ Dillon,RB,PHI,2025,2026,8.33255711612,-0.114091464273,False,-0.950673642516,0.767707456359,-1.93333918666,0.0319919016224,0.52197827018,mixed,-0.387682280637,-1.19996363051,0.424599069235,113
00-0033555,Mack Hollins,WR,NE,2025,2026,1.46601466826,0.359148798589,True,0.526517406817,0.622515785071,-0.270302798073,1.32333761171,0.294551935549,role-driven,-0.390712784348,-0.93566627162,0.154240702925,138
00-0026158,Joe Flacco,QB,CIN,2025,2026,28.5995666992,-0.0102426729558,True,-0.292936008377,2.68328052405,-3.72753507916,3.14166306241,0.961617789971,efficiency-driven,-0.393286801854,-1.14301811149,0.356444507784,51
00-0040582,Arian Smith,WR,NYJ,2025,2026,2.36116782656,0.219662812324,False,0.518660765152,0.669532504008,-0.338340839979,1.37566237028,0.660535811812,efficiency-driven,-0.396086021933,-0.982198184311,0.190026140444,139
00-0038040,Zamir White,RB,LV,2025,2026,7.46526485015,-0.12887328725,False,-0.962073221431,0.76593646513,-1.9424718968,0.0183254539348,0.420912952874,mixed,-0.397105288703,-1.20751282175,0.413302244347,114
00-0033943,Josh Reynolds,WR,NYJ,2025,2026,1.44282949329,0.357703673844,False,0.516105410482,0.618375896918,-0.275415737573,1.30762655854,0.289141814478,role-driven,-0.397833655126,-0.939163063235,0.143495752983,140
00-0036223,Jonathan Taylor,RB,IND,2025,2026,17.9301083944,-0.0539003846361,True,-0.966439739024,1.24214653883,-2.55638730873,0.623507830678,0.923224892619,efficiency-driven,-0.40071469663,-1.71498155563,0.91355216237,115
00-0035100,Jake Browning,QB,CIN,2025,2026,22.1322028326,-0.0149290207768,True,-0.330412115924,2.10392414034,-3.02343501556,2.36261078372,0.936709380271,efficiency-driven,-0.401467381482,-0.989321609536,0.186386846571,52
00-0040187,Mitchell Evans,TE,CAR,2025,2026,2.64018770862,0.100760098794,True,0.266025574356,0.707292687131,-0.639309065171,1.17136021388,0.839937057627,efficiency-driven,-0.401492771695,-1.28966249672,0.486676953331,87
00-0030564,DeAndre Hopkins,WR,BAL,2025,2026,1.56811396339,0.322998253499,False,0.506498071464,0.605770229897,-0.268887822804,1.28188396573,0.355897860529,mixed,-0.404404212535,-0.934698555563,0.125890130492,141
00-0040009,Savion Williams,WR,GB,2025,2026,3.23224782507,0.154879714166,False,0.500609619262,0.818914687739,-0.547601181045,1.54882041957,0.827404671999,efficiency-driven,-0.408431385218,-1.12531347169,0.308450701252,142
00-0033217,Mo Alie-Cox,TE,IND,2025,2026,0.77056000621,0.335733509358,False,0.258702815056,0.482150255236,-0.358449511646,0.875855141757,0.153965563314,role-driven,-0.408676693341,-1.0141279689,0.196774582213,88
00-0039424,Devaughn Vele,WR,NO,2025,2026,1.19532129905,0.416988435453,False,0.498435158356,0.645490848707,-0.327793127989,1.3246634447,0.182127331016,role-driven,-0.40991852127,-0.974984496208,0.155147453668,143
00-0031236,Brandin Cooks,WR,NO,2025,2026,1.04245686402,0.470817908587,False,0.490807360508,0.685737660238,-0.386936844597,1.36855156561,0.122740014458,role-driven,-0.415135250228,-1.01543348886,0.185162988407,144
00-0037267,Jerome Ford,RB,CLE,2025,2026,10.4489529165,-0.0943198455406,True,-0.98554362515,0.836038313539,-2.05567266648,0.0845854161795,0.692118608822,efficiency-driven,-0.416506163526,-1.30108573123,0.468073404174,116
00-0039589,Kameron Johnson,WR,TB,2025,2026,1.52543576974,0.312672422122,False,0.476961696918,0.59168521383,-0.280395376784,1.23431877062,0.353014386772,mixed,-0.424604441159,-0.942568689419,0.0933598071013,145
00-0038519,Nikko Remigio,WR,KC,2025,2026,1.2249193205,0.38745155576,False,0.474596896407,0.620315991871,-0.319407573188,1.268601366,0.20709756882,role-driven,-0.426221752413,-0.969249529521,0.116806024694,146
00-0035631,Drew Sample,TE,CIN,2025,2026,1.59950437602,0.149999068697,False,0.239924166779,0.498329932462,-0.397938146772,0.87778648033,0.621029721713,mixed,-0.427099303223,-1.05286790954,0.198669303098,89
00-0034791,Nick Chubb,RB,HOU,2025,2026,7.92544942277,-0.126617752347,True,-1.00350259225,0.780214899698,-2.00217766387,-0.00482752063946,0.457200462331,mixed,-0.431351228694,-1.25686621708,0.394163759689,117
00-0034407,Ray-Ray McCloud,WR,ATL,2025,2026,3.62785154734,0.12669786546,False,0.459641047253,0.896016499635,-0.687260072279,1.60654216679,0.870668809334,efficiency-driven,-0.436450210604,-1.22082761571,0.347927194499,147
00-0040590,Konata Mumpfield,WR,LA,2025,2026,1.58475537554,0.287604932922,False,0.45578346348,0.580775269132,-0.287608881009,1.19917580797,0.395452407444,mixed,-0.439088451598,-0.947502078731,0.0693251755339,148
00-0032464,Kalif Raymond,WR,DET,2025,2026,1.42950595556,0.31275028196,False,0.447078390664,0.578886196326,-0.293895940633,1.18805272196,0.323870607937,role-driven,-0.445041939925,-0.951801863106,0.061717983257,149
00-0039041,Elijah Higgins,TE,ARI,2025,2026,0.585352759236,0.370068407795,True,0.216620563609,0.494855182093,-0.41679406947,0.850035196688,0.0843440717891,role-driven,-0.449961076004,-1.07136632874,0.171444176735,90
00-0032951,Laquon Treadwell,WR,IND,2025,2026,1.64224581947,0.267385879854,False,0.439113343376,0.574723311361,-0.296532495166,1.17475918192,0.43365533163,mixed,-0.450489317224,-0.953605029715,0.0526263952671,150
00-0033576,Eric Saubert,TE,SEA,2025,2026,1.31008907726,0.164206000666,False,0.215124487893,0.450162994711,-0.361084145337,0.791333121123,0.510549126399,mixed,-0.451428786505,-1.0167126506,0.113855077593,91
00-0039359,Cade Stover,TE,HOU,2025,2026,2.04710345596,0.104321357811,False,0.213556612105,0.577508874297,-0.525654746995,0.952767971204,0.757421671366,efficiency-driven,-0.452966935767,-1.17816303551,0.272229163976,92
00-0033439,Pharaoh Brown,TE,ARI,2025,2026,0.960657856225,0.214712540534,False,0.206265288894,0.420206512057,-0.331599046539,0.744129624327,0.31505573458,role-driven,-0.460120017344,-0.987786581778,0.0675465470901,93
00-0039648,David Martin-Robinson,TE,TEN,2025,2026,0.875026067356,0.232174243848,False,0.203158515536,0.419487053701,-0.333784913202,0.740101944273,0.262289150384,role-driven,-0.46316788707,-0.989931004965,0.0635952308258,94
00-0034272,Marquez Valdes-Scantling,WR,PIT,2025,2026,1.79009358967,0.233847911822,False,0.41860964791,0.576213528817,-0.318943668976,1.1561629648,0.512590507341,mixed,-0.464512004247,-0.968932260685,0.0399082521921,151
00-0036415,Van Jefferson,WR,TEN,2025,2026,2.15480886168,0.192155534618,False,0.414058448817,0.617877372347,-0.376824587787,1.20494148542,0.645950011097,mixed,-0.467624615852,-1.00851761301,0.0732683813094,152
00-0030565,Geno Smith,QB,LV,2025,2026,37.01892242,-0.0174348344395,True,-0.645418783523,3.44716004548,-5.05778364174,3.76694607469,0.976203566795,efficiency-driven,-0.470229515454,-1.43339523453,0.492936203621,53
00-0039623,Mason Tipton,WR,NO,2025,2026,1.48050948279,0.276721508294,False,0.40968881712,0.557770746765,-0.30425773874,1.12363537298,0.374194074937,mixed,-0.470613051658,-0.958888402802,0.0176622994866,153
00-0039880,Malik Washington,WR,MIA,2025,2026,1.98527053917,0.204985640792,True,0.406951953617,0.593416463107,-0.352621119161,1.16652502639,0.594437501702,mixed,-0.472484820598,-0.991964613289,0.0469949720931,154
00-0037292,Andrew Ogletree,TE,IND,2025,2026,0.716448485346,0.269989174104,False,0.193433334846,0.427018485023,-0.353150325983,0.740016995676,0.169688361184,role-driven,-0.472708680807,-1.00892925445,0.0635118928319,95
00-0033455,Anthony Firkser,TE,DET,2025,2026,1.03245889079,0.180760671731,False,0.186627962634,0.412231957496,-0.341028942961,0.714284868229,0.378127002697,mixed,-0.479385024893,-0.997037689763,0.0382676399771,96
00-0038576,Charlie Jones,WR,CIN,2025,2026,1.24655653897,0.310852561544,False,0.387495293248,0.554373702915,-0.322103046483,1.09709363298,0.26853735466,role-driven,-0.485791429609,-0.971092991273,-0.00048986794442,155
00-0038640,Jalen Brooks,WR,ARI,2025,2026,1.05569194936,0.367043391299,False,0.387484753261,0.584104268929,-0.360168710968,1.13513821749,0.173492076411,role-driven,-0.485798638014,-0.997126488515,0.0255292124881,156
00-0034983,Hunter Renfrow,WR,CAR,2025,2026,1.81406253287,0.212632364383,False,0.385728405504,0.567793710216,-0.341047543573,1.11250435458,0.542137362719,mixed,-0.486999822207,-0.984049326581,0.0100496821656,157
00-0039410,Ryan Flournoy,WR,DAL,2025,2026,1.0306106732,0.374193399383,True,0.385647711245,0.588519441285,-0.367657173599,1.13895259609,0.162874700327,role-driven,-0.487055009836,-1.00224792469,0.028137905022,158
00-0038752,Jake Bobo,WR,SEA,2025,2026,1.49607268259,0.256052109855,False,0.383072566872,0.545010517983,-0.314540896147,1.08068602989,0.400204165684,mixed,-0.488816177409,-0.96592115932,-0.0117111954982,159
00-0038496,Xavier Gipson,WR,PHI,2025,2026,1.85639923429,0.205319558144,False,0.381155070524,0.571011774237,-0.349740000499,1.11205014155,0.561356325024,mixed,-0.490127572772,-0.989994186771,0.00973904122635,160
00-0032398,Chris Moore,WR,WAS,2025,2026,1.34577166541,0.283157177039,False,0.381064905717,0.544327526185,-0.315674327799,1.07780413923,0.324644577223,role-driven,-0.490189237405,-0.966696324819,-0.0136821499921,161
00-0037093,Dareke Young,WR,SEA,2025,2026,0.690021482989,0.548286672465,False,0.378329582837,0.745875588041,-0.576391169855,1.33305033553,0.0454546610853,role-driven,-0.492059952697,-1.14500323947,0.160883334079,162
00-0040534,Ke'Shawn Williams,WR,PIT,2025,2026,2.2002253304,0.170844385364,False,0.375896144234,0.616979414999,-0.413837506964,1.16562979543,0.67542784035,efficiency-driven,-0.493724206245,-1.03383112697,0.0463827144828,163
00-0033307,Kendrick Bourne,WR,SF,2025,2026,1.75120846997,0.212717944062,True,0.372513465356,0.557263462218,-0.340783766282,1.08581069699,0.524494026788,mixed,-0.496037654925,-0.983868926594,-0.00820638325553,164
00-0037004,Hunter Long,TE,JAX,2025,2026,1.82282557065,0.0927586849582,False,0.169082902841,0.527831559409,-0.506541493203,0.844707298886,0.718910763867,efficiency-driven,-0.496597434814,-1.15941216415,0.16621729452,97
00-0039342,Xavier Legette,WR,CAR,2025,2026,3.59090747776,0.100071245981,True,0.359346585503,0.882958963808,-0.770840888171,1.48953405918,0.878442576499,efficiency-driven,-0.505042618715,-1.27798939048,0.267904153055,165
00-0038573,Derius Davis,WR,LAC,2025,2026,2.21598749158,0.161114014547,False,0.357026640955,0.616044970812,-0.431510921684,1.14556420359,0.687219956023,efficiency-driven,-0.506629252518,-1.04591815605,0.0326596510122,166
00-0040506,Myles Price,WR,MIN,2025,2026,2.2002253304,0.161852806115,False,0.356112643811,0.613329109647,-0.428948616537,1.14117390416,0.683491552772,efficiency-driven,-0.507254344512,-1.04416576935,0.0296570803281,167
00-0040218,Jimmy Horn Jr.,WR,CAR,2025,2026,1.58475537554,0.221652637091,False,0.351265208133,0.535609259848,-0.334314644472,1.03684506074,0.464958616017,mixed,-0.510569555348,-0.979444628027,-0.0416944826677,168
00-0033891,Zay Jones,WR,ARI,2025,2026,2.06762445333,0.167517460495,False,0.346363197679,0.590691882701,-0.409722412179,1.10244880754,0.650739696038,mixed,-0.51392209043,-1.03101677156,0.00317259070318,169
00-0039379,Jamari Thrash,WR,CLE,2025,2026,1.34154591345,0.251651935588,False,0.337602625799,0.519994264066,-0.327990032205,1.0031952838,0.353508581886,mixed,-0.519913535134,-0.975119161016,-0.0647079092516,170
00-0038102,Kenny Pickett,QB,LV,2025,2026,23.1517728248,-0.0378036476022,False,-0.875221461234,2.20368227832,-3.69593477749,1.94549185502,0.934299864152,efficiency-driven,-0.520392652102,-1.136120149,0.0953348447976,54
00-0033246,Johnny Mundt,TE,JAX,2025,2026,1.10765210759,0.121892046259,False,0.135013981937,0.399224435273,-0.375993295212,0.646021259086,0.464032067879,mixed,-0.530020417643,-1.03133912679,-0.0287017084984,98
00-0039754,Devin Culp,TE,TB,2025,2026,0.551189279751,0.243136837889,False,0.134014418557,0.392494744986,-0.368378855025,0.636407692139,0.118880137864,role-driven,-0.531001029556,-1.02386905445,-0.038133004662,99
00-0037086,Grant Calcaterra,TE,PHI,2025,2026,0.653509964372,0.203608788425,False,0.133060372069,0.376040586336,-0.348271578441,0.614392322579,0.182058287723,role-driven,-0.531936987565,-1.00414300672,-0.0597309684145,100
00-0037306,John FitzPatrick,TE,GB,2025,2026,0.720039989183,0.182724945085,False,0.131569267482,0.371136902867,-0.343485968187,0.606624503152,0.226892647857,role-driven,-0.533399821188,-0.999448130415,-0.0673515119604,101
00-0038618,Xavier Hutchinson,WR,HOU,2025,2026,0.862473521929,0.365246698151,True,0.315015606127,0.565259453755,-0.408516494679,1.03854770693,0.123646509019,role-driven,-0.535361028887,-1.03019203225,-0.0405300255213,171
00-0040718,Travis Hunter,WR,JAX,2025,2026,3.8573498631,0.0806390483396,False,0.311053022073,0.937947492669,-0.889519768543,1.51162581269,0.898270206075,efficiency-driven,-0.538071080647,-1.35915509051,0.283012929215,172
00-0031763,DeAndre Carter,WR,CLE,2025,2026,1.13203528483,0.273618374147,False,0.309745654111,0.510089908966,-0.343169429365,0.962660737587,0.261584766778,role-driven,-0.538965202967,-0.985500505974,-0.0924298999598,173
00-0037487,Deven Thompkins,WR,ATL,2025,2026,1.58912055586,0.192346533193,False,0.305661829746,0.519036296049,-0.358704629196,0.970028288688,0.497856542845,mixed,-0.541758172216,-0.996125188019,-0.0873911564128,174
00-0036898,Davis Mills,QB,HOU,2025,2026,21.3101773675,-0.0477278920257,True,-1.01708984444,2.047067255,-3.63733593085,1.60315624196,0.917330103044,efficiency-driven,-0.551360799052,-1.12332873168,0.0206071335787,55
00-0028118,Tyrod Taylor,QB,NYJ,2025,2026,33.5236147968,-0.0308407758971,True,-1.03389429121,3.13315165411,-5.04432840847,2.97653982606,0.969068751845,efficiency-driven,-0.555029005914,-1.43045812034,0.320400108513,56
00-0035891,Cody White,WR,SEA,2025,2026,0.836406241035,0.313793640779,False,0.262458959544,0.514503518637,-0.396105544311,0.9210234634,0.140360147902,role-driven,-0.571305056986,-1.02170405637,-0.120906057604,175
00-0036630,Tylan Wallace,WR,BAL,2025,2026,1.53736810412,0.169129680451,False,0.260014576185,0.498202725051,-0.377684911881,0.89771406425,0.505742582259,mixed,-0.572976795765,-1.00910599746,-0.13684759407,176
00-0040122,Ashton Jeanty,RB,LV,2025,2026,17.6147041413,-0.066768404313,True,-1.17610568796,1.23220406291,-2.75332688848,0.401115512556,0.905467310937,efficiency-driven,-0.574026706034,-1.87777381862,0.729720406548,118
00-0036754,Brock Wright,TE,DET,2025,2026,1.3656811011,0.0658499730507,False,0.0899300637035,0.431148400488,-0.461939888921,0.641800016328,0.604812152608,mixed,-0.574249556254,-1.11565619494,-0.0328429175679,102
00-0037304,Connor Heyward,TE,PIT,2025,2026,0.315688268863,0.278852516118,False,0.0880304680815,0.403659384842,-0.428653544517,0.60471448068,0.0368690754898,role-driven,-0.576113136026,-1.08300095116,-0.0692253208927,103
00-0036182,Nick Westbrook-Ikhine,WR,MIA,2025,2026,1.91170620772,0.127927271105,False,0.244559358308,0.546263815482,-0.45465832551,0.943777042125,0.650464230374,mixed,-0.583546777333,-1.06174890225,-0.105344652411,177
00-0032764,Derrick Henry,RB,BAL,2025,2026,14.1736240897,-0.0839898053737,True,-1.19043992873,1.0370995784,-2.51792738909,0.137047531626,0.82757668682,efficiency-driven,-0.585875535486,-1.68319019424,0.51143912327,119
00-0040075,LaJohntay Wester,WR,BAL,2025,2026,1.48761294604,0.161852806115,False,0.240774329731,0.486411806288,-0.381832782318,0.863381441779,0.496772640286,mixed,-0.586135397086,-1.01194276847,-0.1603280257,178
00-0032385,Sterling Shepard,WR,TB,2025,2026,1.2538891357,0.191942026515,True,0.240674021732,0.467489930626,-0.357713089469,0.839061132934,0.382084784246,mixed,-0.586203998752,-0.995447063859,-0.176960933645,179
00-0033572,Jamal Agnew,WR,ATL,2025,2026,1.50508343423,0.159065079831,False,0.239406216619,0.487883410758,-0.385084549151,0.863896982389,0.505446315339,mixed,-0.587071063635,-1.01416668507,-0.159975442205,180
00-0037231,Kevin Austin Jr.,WR,NO,2025,2026,1.65184146424,0.144629255092,False,0.238904600503,0.506018948474,-0.408799653544,0.88660885455,0.565964451067,mixed,-0.587414124027,-1.0303856875,-0.144442560558,181
00-0035243,Miles Sanders,RB,DAL,2025,2026,9.07839930266,-0.131583934485,False,-1.19457149907,0.846348428856,-2.27789748801,-0.111245510138,0.509809025254,mixed,-0.589290733622,-1.48477903266,0.306197565416,120
00-0034487,Trent Sherfield,WR,DEN,2025,2026,0.911356725576,0.250616019227,False,0.22840059466,0.467053439977,-0.369427808512,0.826228997831,0.20222257755,role-driven,-0.594597921049,-1.00345888002,-0.185736962078,182
00-0036741,Jack Stoll,TE,NO,2025,2026,0.804934392904,0.0792729368173,False,0.0638095132708,0.338721780858,-0.369754366228,0.497373392769,0.340416175902,mixed,-0.599874867694,-1.02521848631,-0.174531249077,104
00-0033857,JuJu Smith-Schuster,WR,KC,2025,2026,1.62248220893,0.13229657246,True,0.214648835119,0.495804720419,-0.419981207017,0.849278877256,0.568754123345,mixed,-0.604002890039,-1.03803286627,-0.169972913806,183
00-0034854,KhaDarel Hodge,WR,ATL,2025,2026,0.758152719113,0.262936577407,False,0.199346081115,0.462658920454,-0.392857337065,0.791549499296,0.142619036987,role-driven,-0.614468600005,-1.01948257421,-0.209454625796,184
00-0035710,Daniel Jones,QB,IND,2025,2026,33.5788319447,-0.038944677625,True,-1.30771678511,3.14105717063,-5.32826996351,2.7128363933,0.967375818294,efficiency-driven,-0.614801134401,-1.49243911711,0.262836848312,57
00-0036165,Isaiah Hodgins,WR,NYG,2025,2026,0.694770828622,0.282820781044,False,0.196495628397,0.474819966349,-0.411273928529,0.804265185324,0.113713281152,role-driven,-0.61641805377,-1.03207786946,-0.200758238077,185
00-0034860,Dante Pettis,WR,NO,2025,2026,1.59073617183,0.1233595113,False,0.196232436765,0.486800260384,-0.426871896526,0.819336770057,0.567127485522,mixed,-0.616598053219,-1.0427454793,-0.19045062714,186
00-0037012,Trey Lance,QB,LAC,2025,2026,23.7028551509,-0.0563308070937,False,-1.33520096108,2.26517633077,-4.23462666447,1.56422474232,0.926857640831,efficiency-driven,-0.620800596585,-1.25371005268,0.0121088595111,58
00-0037614,John Metchie III,WR,NYJ,2025,2026,2.51829801475,0.0665258519872,True,0.167531920989,0.650538296915,-0.665157099062,1.00022094104,0.795892652753,efficiency-driven,-0.636226629481,-1.20571116628,-0.0667420926864,187
00-0039686,Colson Yankoff,TE,WAS,2025,2026,0.0745779689585,0.352686359019,False,0.026302632335,0.458563045877,-0.560658066387,0.613263331057,0.00159440432973,role-driven,-0.636670627707,-1.21250270087,-0.0608385545437,105
00-0039816,Anthony Gould,WR,IND,2025,2026,1.1065791388,0.147713290399,False,0.163456445679,0.421338525191,-0.375856866566,0.702769757923,0.366343594106,mixed,-0.639013888726,-1.00785577857,-0.270171998879,188
00-0035298,Scott Miller,WR,PIT,2025,2026,1.04906107229,0.149509785586,False,0.156844895984,0.414418395138,-0.373610649792,0.68730044176,0.340337246387,mixed,-0.643535595179,-1.00631956795,-0.280751622409,189
00-0036825,Feleipe Franks,TE,ATL,2025,2026,0.0697935721596,0.240560838625,False,0.0167896002494,0.36689980456,-0.452842149588,0.486421350087,0.00218127971871,role-driven,-0.646003295123,-1.10673094643,-0.185275643816,106
00-0034844,Saquon Barkley,RB,PHI,2025,2026,15.1433836343,-0.0837672580793,True,-1.26851972509,1.09587582761,-2.67124078442,0.134201334249,0.846078184046,efficiency-driven,-0.650417090604,-1.80992060873,0.509086427522,121
00-0035876,Andre Baccellia,WR,ARI,2025,2026,1.64422167006,0.0851354485905,False,0.139981549462,0.483941709959,-0.479463839286,0.75942693821,0.613084889179,mixed,-0.655068610328,-1.07871364681,-0.231423573843,190
00-0035021,Ashton Dulin,WR,IND,2025,2026,0.85752164043,0.160298969645,False,0.137459835409,0.396692916678,-0.370307097939,0.645226768757,0.248180280971,role-driven,-0.656793236359,-1.00406023505,-0.309526237667,191
00-0034418,Cedrick Wilson Jr.,WR,MIA,2025,2026,0.797418848494,0.170374085168,False,0.135859506808,0.396338316586,-0.371453538423,0.643172552038,0.21499425692,role-driven,-0.657887717456,-1.00484429742,-0.31093113749,192
00-0033293,Aaron Jones,RB,MIN,2025,2026,14.0030301882,-0.0912491501803,True,-1.27776460462,1.03673468161,-2.60478499708,0.0492557878349,0.808343850346,efficiency-driven,-0.658059002214,-1.75498757789,0.438869573458,122
00-0035602,Alex Bachman,WR,LV,2025,2026,1.05866707994,0.127430004266,False,0.134905950514,0.404521982548,-0.382882187148,0.652694088175,0.363764697201,mixed,-0.658539864358,-1.01266046717,-0.304419261548,193
00-0039451,Isaiah Williams,WR,NYJ,2025,2026,1.08226767375,0.12429946463,False,0.134525292433,0.406372400903,-0.385631380723,0.654681965589,0.376709827261,mixed,-0.658800200312,-1.01454066877,-0.303059731854,194
00-0036646,Simi Fehoko,WR,ARI,2025,2026,0.498215113677,0.268470839013,False,0.133756229578,0.448467971933,-0.440282774496,0.707795233652,0.0655476184164,role-driven,-0.659326170264,-1.0519173159,-0.266735024632,195
00-0035544,Tom Kennedy,WR,DET,2025,2026,1.20052279733,0.108639749829,False,0.130424496366,0.417132730222,-0.403505398318,0.66435439105,0.439924625613,mixed,-0.661604776681,-1.0267648922,-0.29644466116,196
00-0035685,David Montgomery,RB,DET,2025,2026,11.6455543276,-0.110723254885,True,-1.2894336801,0.932960006656,-2.48362248862,-0.0952448715806,0.690369537465,efficiency-driven,-0.667704778884,-1.65483341403,0.319423856257,123
00-0035700,Josh Jacobs,RB,GB,2025,2026,15.9032074863,-0.0811177064967,True,-1.29003171723,1.139479305,-2.74856522763,0.168501793174,0.863065802942,efficiency-driven,-0.668199122466,-1.87383778124,0.537439536312,124
00-0036959,Michael Bandy,WR,DEN,2025,2026,1.47953757377,0.078589681848,False,0.116276387205,0.453065657042,-0.463647653809,0.696200428219,0.566390156547,mixed,-0.671280813231,-1.06789679581,-0.274664830649,197
00-0036862,Ben Skowronek,WR,PIT,2025,2026,0.233567547797,0.488784569488,False,0.114164213296,0.664304070751,-0.736144997265,0.964473423858,0.00656564143051,role-driven,-0.672725350568,-1.25426051586,-0.0911901852804,198
00-0037132,Britain Covey,WR,PHI,2025,2026,1.44162756442,0.0542629738421,False,0.0782269988184,0.441061202536,-0.486331340428,0.642785338065,0.567406657036,mixed,-0.697303179082,-1.08341040108,-0.311195957086,199
00-0035359,David Sills,WR,ATL,2025,2026,0.4233005899,0.145624347188,False,0.0616428720686,0.34797600595,-0.383766415548,0.507052159685,0.0785932296111,role-driven,-0.708645232974,-1.01326520001,-0.404025265934,200
00-0034521,Allen Lazard,WR,NYJ,2025,2026,1.42518553822,0.0409633099805,False,0.0583803169819,0.436039221124,-0.499749886057,0.616510520021,0.5673847898,mixed,-0.710876527764,-1.09258748167,-0.329165573861,201
00-0036429,Charlie Woerner,TE,ATL,2025,2026,-0.233889918621,0.259000600134,False,-0.0605776292882,0.384827381944,-0.553156678177,0.432001419601,0.0222672477736,role-driven,-0.721903661667,-1.20514353707,-0.238663786262,107
00-0034073,Ross Dwelley,TE,DET,2025,2026,-0.337204399144,0.223271991666,False,-0.0752882977955,0.363399701721,-0.540439915998,0.389863320407,0.0519030404122,role-driven,-0.736335419641,-1.19266788147,-0.280002957812,108
00-0034419,Braxton Berrios,WR,HOU,2025,2026,0.0877864207776,0.119785175512,False,0.0105155118204,0.318879790931,-0.397650620571,0.418681644212,0.00402519271097,role-driven,-0.743611757532,-1.02276074982,-0.464462765239,202
00-0035645,Gunner Olszewski,WR,NYG,2025,2026,0.044296237632,0.15906117659,False,0.00704581167625,0.343250742023,-0.432315138114,0.446406761466,0.000884497678264,role-driven,-0.745984720945,-1.04646816789,-0.445501274002,203
00-0036176,Mason Kinsey,WR,TEN,2025,2026,-0.00119243409858,0.502866301941,False,-0.000599634925462,0.677765816237,-0.868139879708,0.866940609857,1.64397586394e-07,role-driven,-0.751213520067,-1.34453316588,-0.157893874252,204
00-0035500,Greg Dortch,WR,ARI,2025,2026,1.98451817885,-0.0261761673835,True,-0.0519470800252,0.538452591661,-0.741166397352,0.637272237301,0.721441641165,efficiency-driven,-0.786330562905,-1.25769470273,-0.314966423081,205
